timestamp,sensor_1,sensor_2,sensor_3
1504526175556,0.11828,0,0
1504526175587,0.115347,0,0
1504526175619,0.117302,0,0
1504526175651,0.116325,0,0
1504526175680,0.117302,0,0
1504526175714,0.117302,0,0
1504526175744,0.117302,0,0
1504526175775,0.115347,0,0
1504526175808,0.117302,0,0
1504526175837,0.116325,0,0
1504526175868,0.11828,0,0
1504526175901,0.117302,0,0
1504526175930,0.116325,0,0
1504526175962,0.117302,0,0
1504526175993,0.111437,0,0
1504526176025,0.113392,0,0
1504526176058,0.113392,0,0
1504526176087,0.115347,0,0
1504526176118,0.113392,0,0
1504526176152,0.119257,0,0
1504526176180,0.120235,0,0
1504526176212,0.125122,0,0
1504526176246,0.127077,0,0
1504526176276,0.124145,0,0
1504526176306,0.127077,0,0
1504526176337,0.125122,0,0
1504526176368,0.127077,0,0
1504526176401,0.1261,0,0
1504526176430,0.1261,0,0
1504526176464,0.124145,0,0
1504526176495,0.129032,0,0
1504526176525,0.127077,0,0
1504526176555,0.125122,0,0
1504526176588,0.129032,0,0
1504526176619,0.127077,0,0
1504526176650,0.13001,0,0
1504526176682,0.128055,0,0
1504526176712,0.127077,0,0
1504526176747,0.130987,0,0
1504526176775,0.129032,0,0
1504526176805,0.129032,0,0
1504526176839,0.130987,0,0
1504526176867,0.128055,0,0
1504526176899,0.127077,0,0
1504526176933,0.129032,0,0
1504526176965,0.129032,0,0
1504526176996,0.129032,0,0
1504526177025,0.13001,0,0
1504526177055,0.13001,0,0
1504526177087,0.128055,0,0
1504526177117,0.130987,0,0
1504526177150,0.128055,0,0
1504526177182,0.13001,0,0
1504526177212,0.128055,0,0
1504526177246,0.129032,0,0
1504526177275,0.13001,0,0
1504526177306,0.127077,0,0
1504526177336,0.131965,0,0
1504526177367,0.128055,0,0
1504526177401,0.130987,0,0
1504526177432,0.13001,0,0
1504526177461,0.130987,0,0
1504526177494,0.131965,0,0
1504526177526,0.129032,0,0
1504526177554,0.0879765,0,0
1504526177588,0.0840665,0,0
1504526177619,0.0752688,0,0
1504526177652,0.0713587,0,0
1504526177682,0.0733138,0,0
1504526177715,0.0723363,0,0
1504526177743,0.0733138,0,0
1504526177776,0.0742913,0,0
1504526177806,0.0723363,0,0
1504526177838,0.0752688,0,0
1504526177869,0.0733138,0,0
1504526177899,0.0762463,0,0
1504526177932,0.0821114,0,0
1504526177962,0.083089,0,0
1504526177997,0.0889541,0,0
1504526178025,0.110459,0,0
1504526178055,0.117302,0,0
1504526178088,0.119257,0,0
1504526178122,0.116325,0,0
1504526178151,0.11437,0,0
1504526178182,0.113392,0,0
1504526178211,0.112414,0,0
1504526178243,0.115347,0,0
1504526178276,0.11437,0,0
1504526178309,0.116325,0,0
1504526178338,0.115347,0,0
1504526178369,0.116325,0,0
1504526178399,0.115347,0,0
1504526178429,0.117302,0,0
1504526178462,0.11828,0,0
1504526178494,0.11828,0,0
1504526178525,0.117302,0,0
1504526178559,0.125122,0,0
1504526178587,0.083089,0,0
1504526178621,0.0772239,0,0
1504526178651,0.0713587,0,0
1504526178680,0.0684262,0,0
1504526178712,0.0684262,0,0
1504526178743,0.0664712,0,0
1504526178776,0.0703812,0,0
1504526178804,0.0703812,0,0
1504526178839,0.0713587,0,0
1504526178868,0.0694037,0,0
1504526178902,0.0723363,0,0
1504526178931,0.0713587,0,0
1504526178962,0.0752688,0,0
1504526178995,0.0742913,0,0
1504526179027,0.0801564,0,0
1504526179056,0.0918866,0,0
1504526179089,0.105572,0,0
1504526179119,0.115347,0,0
1504526179149,0.113392,0,0
1504526179181,0.11437,0,0
1504526179214,0.111437,0,0
1504526179245,0.113392,0,0
1504526179275,0.109482,0,0
1504526179308,0.11437,0,0
1504526179337,0.112414,0,0
1504526179368,0.113392,0,0
1504526179400,0.11437,0,0
1504526179429,0.112414,0,0
1504526179464,0.11437,0,0
1504526179493,0.113392,0,0
1504526179524,0.115347,0,0
1504526179558,0.113392,0,0
1504526179586,0.113392,0,0
1504526179619,0.11437,0,0
1504526179651,0.11437,0,0
1504526179682,0.116325,0,0
1504526179713,0.11437,0,0
1504526179742,0.0987292,0,0
1504526179776,0.0752688,0,0
1504526179807,0.0703812,0,0
1504526179838,0.0684262,0,0
1504526179871,0.0674487,0,0
1504526179899,0.0645161,0,0
1504526179929,0.0684262,0,0
1504526179962,0.0654936,0,0
1504526179996,0.0645161,0,0
1504526180026,0.0654936,0,0
1504526180054,0.0674487,0,0
1504526180087,0.0664712,0,0
1504526180119,0.0684262,0,0
1504526180149,0.0684262,0,0
1504526180182,0.0742913,0,0
1504526180212,0.0821114,0,0
1504526180246,0.0918866,0,0
1504526180275,0.110459,0,0
1504526180308,0.110459,0,0
1504526180336,0.111437,0,0
1504526180370,0.108504,0,0
1504526180399,0.109482,0,0
1504526180433,0.106549,0,0
1504526180461,0.108504,0,0
1504526180492,0.105572,0,0
1504526180527,0.106549,0,0
1504526180558,0.104594,0,0
1504526180587,0.106549,0,0
